WYPADEK_ID,PLEC,MIASTO,MIESIAC,PRZYCZYNA
1647,Mezczyzna ,Kielce,8,Nieprawidlowe wyprzedzanie.
1648,Kobieta   ,Szczecin,5,Jazda po niewlasciwej stronie drogi.
1649,Mezczyzna ,Lublin,8,Nieudzielenie pierwszenstwa przejazdu.
1650,Kobieta   ,Warszawa,4,Nieprawidlowe zachowanie sie wobec pieszego.
1651,Mezczyzna ,Lublin,1,Nieprawidlowe wyprzedzanie.
1652,Mezczyzna ,Opole,7,Nieprawidlowe zachowanie sie wobec pieszego.
1653,Mezczyzna ,Lódz,12,Jazda po niewlasciwej stronie drogi.
1654,Kobieta   ,Lublin,9,Nieprawidlowe wyprzedzanie.
1655,Mezczyzna ,Szczecin,12,Niedostosowanie predkosci do warunków na drodze.
1656,Mezczyzna ,Gorzów Wielkopolski,1,Niedostosowanie predkosci do warunków na drodze.
1657,Kobieta   ,Poznan,1,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1658,Mezczyzna ,Lódz,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1659,Kobieta   ,Lódz,5,Nieudzielenie pierwszenstwa przejazdu.
1660,Kobieta   ,Katowice,1,Nieprawidlowe wyprzedzanie.
1661,Kobieta   ,Bydgoszcz,10,Nieudzielenie pierwszenstwa przejazdu.
1662,Kobieta   ,Bydgoszcz,8,Jazda po niewlasciwej stronie drogi.
1663,Kobieta   ,Opole,2,Niedostosowanie predkosci do warunków na drodze.
1664,Kobieta   ,Gdansk,5,Jazda po niewlasciwej stronie drogi.
1665,Kobieta   ,Bydgoszcz,7,Niedostosowanie predkosci do warunków na drodze.
1666,Mezczyzna ,Opole,8,Nieprawidlowe zachowanie sie wobec pieszego.
1667,Kobieta   ,Rzeszów,8,Nieprawidlowe zachowanie sie wobec pieszego.
1668,Kobieta   ,Lublin,6,Nieprawidlowe wyprzedzanie.
1669,Kobieta   ,Gdansk,4,Nieprawidlowe wyprzedzanie.
1670,Mezczyzna ,Szczecin,12,Nieprawidlowe wyprzedzanie.
1671,Kobieta   ,Torun,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1672,Mezczyzna ,Wroclaw,6,Jazda po niewlasciwej stronie drogi.
1673,Mezczyzna ,Kielce,9,Niedostosowanie predkosci do warunków na drodze.
1674,Kobieta   ,Lublin,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1675,Mezczyzna ,Kielce,9,Nieprawidlowe zachowanie sie wobec pieszego.
1676,Kobieta   ,Rzeszów,9,Niedostosowanie predkosci do warunków na drodze.
1677,Mezczyzna ,Wroclaw,11,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1678,Mezczyzna ,Bialystok,3,Nieprawidlowe zachowanie sie wobec pieszego.
1679,Mezczyzna ,Wroclaw,6,Niedostosowanie predkosci do warunków na drodze.
1680,Mezczyzna ,Wroclaw,6,Nieprawidlowe zachowanie sie wobec pieszego.
1681,Kobieta   ,Warszawa,5,Nieprawidlowe zachowanie sie wobec pieszego.
1682,Mezczyzna ,Szczecin,3,Niedostosowanie predkosci do warunków na drodze.
1683,Mezczyzna ,Szczecin,7,Jazda po niewlasciwej stronie drogi.
1684,Mezczyzna ,Szczecin,3,Jazda po niewlasciwej stronie drogi.
1685,Mezczyzna ,Rzeszów,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1686,Mezczyzna ,Torun,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1687,Kobieta   ,Rzeszów,4,Nieprawidlowe wyprzedzanie.
1688,Mezczyzna ,Szczecin,11,Niedostosowanie predkosci do warunków na drodze.
1689,Kobieta   ,Opole,4,Nieprawidlowe wyprzedzanie.
1690,Mezczyzna ,Bialystok,9,Jazda po niewlasciwej stronie drogi.
1691,Mezczyzna ,Rzeszów,5,Niedostosowanie predkosci do warunków na drodze.
1692,Kobieta   ,Warszawa,9,Nieudzielenie pierwszenstwa przejazdu.
1693,Kobieta   ,Rzeszów,1,Nieudzielenie pierwszenstwa przejazdu.
1694,Mezczyzna ,Bialystok,9,Nieudzielenie pierwszenstwa przejazdu.
1695,Mezczyzna ,Gorzów Wielkopolski,8,Niedostosowanie predkosci do warunków na drodze.
1696,Kobieta   ,Opole,4,Nieudzielenie pierwszenstwa przejazdu.
1697,Kobieta   ,Poznan,8,Nieprawidlowe wyprzedzanie.
1698,Mezczyzna ,Katowice,10,Nieprawidlowe zachowanie sie wobec pieszego.
1699,Mezczyzna ,Torun,4,Nieudzielenie pierwszenstwa przejazdu.
1700,Mezczyzna ,Kielce,5,Nieprawidlowe wyprzedzanie.
1701,Kobieta   ,Rzeszów,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1702,Mezczyzna ,Katowice,7,Niedostosowanie predkosci do warunków na drodze.
1703,Mezczyzna ,Katowice,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1704,Mezczyzna ,Szczecin,6,Nieudzielenie pierwszenstwa przejazdu.
1705,Mezczyzna ,Katowice,11,Niedostosowanie predkosci do warunków na drodze.
1706,Kobieta   ,Bydgoszcz,11,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1707,Mezczyzna ,Torun,4,Nieprawidlowe zachowanie sie wobec pieszego.
1708,Kobieta   ,Warszawa,7,Niedostosowanie predkosci do warunków na drodze.
1709,Kobieta   ,Bialystok,2,Nieprawidlowe zachowanie sie wobec pieszego.
1710,Kobieta   ,Gdansk,5,Nieudzielenie pierwszenstwa przejazdu.
1711,Kobieta   ,Szczecin,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1712,Kobieta   ,Wroclaw,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1713,Mezczyzna ,Opole,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1714,Mezczyzna ,Olsztyn,10,Nieudzielenie pierwszenstwa przejazdu.
1715,Kobieta   ,Bydgoszcz,6,Niedostosowanie predkosci do warunków na drodze.
1716,Mezczyzna ,Opole,5,Nieudzielenie pierwszenstwa przejazdu.
1717,Mezczyzna ,Rzeszów,9,Nieudzielenie pierwszenstwa przejazdu.
1718,Mezczyzna ,Bydgoszcz,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1719,Kobieta   ,Gdansk,6,Nieprawidlowe wyprzedzanie.
1720,Kobieta   ,Gorzów Wielkopolski,4,Niedostosowanie predkosci do warunków na drodze.
1721,Kobieta   ,Kielce,5,Nieudzielenie pierwszenstwa przejazdu.
1722,Mezczyzna ,Lódz,3,Nieprawidlowe wyprzedzanie.
1723,Kobieta   ,Bialystok,5,Nieprawidlowe zachowanie sie wobec pieszego.
1724,Kobieta   ,Gdansk,12,Nieprawidlowe zachowanie sie wobec pieszego.
1725,Mezczyzna ,Katowice,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1726,Mezczyzna ,Bydgoszcz,9,Nieprawidlowe zachowanie sie wobec pieszego.
1727,Kobieta   ,Torun,12,Nieudzielenie pierwszenstwa przejazdu.
1728,Kobieta   ,Gorzów Wielkopolski,11,Jazda po niewlasciwej stronie drogi.
1729,Mezczyzna ,Opole,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1730,Kobieta   ,Olsztyn,7,Niedostosowanie predkosci do warunków na drodze.
1731,Kobieta   ,Poznan,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1732,Kobieta   ,Gdansk,2,Niedostosowanie predkosci do warunków na drodze.
1733,Kobieta   ,Gdansk,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1734,Mezczyzna ,Bialystok,3,Niedostosowanie predkosci do warunków na drodze.
1735,Kobieta   ,Olsztyn,5,Jazda po niewlasciwej stronie drogi.
1736,Kobieta   ,Gorzów Wielkopolski,10,Nieprawidlowe wyprzedzanie.
1737,Mezczyzna ,Wroclaw,2,Nieprawidlowe wyprzedzanie.
1738,Kobieta   ,Katowice,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1739,Kobieta   ,Gdansk,5,Jazda po niewlasciwej stronie drogi.
1740,Kobieta   ,Lublin,11,Nieudzielenie pierwszenstwa przejazdu.
1741,Mezczyzna ,Gdansk,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1742,Mezczyzna ,Poznan,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1743,Mezczyzna ,Olsztyn,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1744,Mezczyzna ,Opole,3,Nieudzielenie pierwszenstwa przejazdu.
1745,Mezczyzna ,Rzeszów,11,Nieudzielenie pierwszenstwa przejazdu.
1746,Mezczyzna ,Bydgoszcz,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1747,Kobieta   ,Katowice,10,Nieprawidlowe zachowanie sie wobec pieszego.
1748,Kobieta   ,Opole,10,Nieprawidlowe zachowanie sie wobec pieszego.
1749,Mezczyzna ,Gorzów Wielkopolski,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1750,Kobieta   ,Szczecin,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1751,Mezczyzna ,Torun,2,Nieprawidlowe wyprzedzanie.
1752,Mezczyzna ,Lódz,12,Nieprawidlowe wyprzedzanie.
1753,Mezczyzna ,Wroclaw,6,Niedostosowanie predkosci do warunków na drodze.
1754,Mezczyzna ,Olsztyn,1,Nieprawidlowe zachowanie sie wobec pieszego.
1755,Kobieta   ,Katowice,10,Nieprawidlowe wyprzedzanie.
1756,Kobieta   ,Lublin,4,Nieprawidlowe zachowanie sie wobec pieszego.
1757,Mezczyzna ,Lublin,8,Nieudzielenie pierwszenstwa przejazdu.
1758,Mezczyzna ,Wroclaw,3,Nieprawidlowe wyprzedzanie.
1759,Mezczyzna ,Szczecin,8,Nieudzielenie pierwszenstwa przejazdu.
1760,Kobieta   ,Bialystok,11,Nieprawidlowe wyprzedzanie.
1761,Kobieta   ,Bydgoszcz,12,Nieprawidlowe zachowanie sie wobec pieszego.
1762,Mezczyzna ,Gdansk,8,Nieudzielenie pierwszenstwa przejazdu.
1763,Kobieta   ,Rzeszów,5,Nieprawidlowe zachowanie sie wobec pieszego.
1764,Mezczyzna ,Katowice,3,Nieprawidlowe wyprzedzanie.
1765,Mezczyzna ,Gdansk,2,Nieprawidlowe wyprzedzanie.
1766,Kobieta   ,Kielce,5,Jazda po niewlasciwej stronie drogi.
1767,Kobieta   ,Bydgoszcz,12,Niedostosowanie predkosci do warunków na drodze.
1768,Mezczyzna ,Katowice,11,Jazda po niewlasciwej stronie drogi.
1769,Mezczyzna ,Torun,10,Niedostosowanie predkosci do warunków na drodze.
1770,Kobieta   ,Gdansk,9,Niedostosowanie predkosci do warunków na drodze.
1771,Mezczyzna ,Poznan,12,Nieudzielenie pierwszenstwa przejazdu.
1772,Mezczyzna ,Poznan,3,Nieudzielenie pierwszenstwa przejazdu.
1773,Kobieta   ,Warszawa,10,Nieprawidlowe wyprzedzanie.
1774,Kobieta   ,Szczecin,8,Jazda po niewlasciwej stronie drogi.
1775,Mezczyzna ,Gdansk,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1776,Kobieta   ,Poznan,7,Nieudzielenie pierwszenstwa przejazdu.
1777,Kobieta   ,Bialystok,5,Niedostosowanie predkosci do warunków na drodze.
1778,Kobieta   ,Bialystok,5,Nieprawidlowe zachowanie sie wobec pieszego.
1779,Kobieta   ,Katowice,4,Nieprawidlowe zachowanie sie wobec pieszego.
1780,Mezczyzna ,Gdansk,8,Jazda po niewlasciwej stronie drogi.
1781,Kobieta   ,Torun,7,Jazda po niewlasciwej stronie drogi.
1782,Kobieta   ,Gdansk,4,Nieudzielenie pierwszenstwa przejazdu.
1783,Mezczyzna ,Lódz,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1784,Mezczyzna ,Rzeszów,1,Nieprawidlowe zachowanie sie wobec pieszego.
1785,Mezczyzna ,Bialystok,10,Nieudzielenie pierwszenstwa przejazdu.
1786,Kobieta   ,Gdansk,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1787,Kobieta   ,Lódz,6,Jazda po niewlasciwej stronie drogi.
1788,Kobieta   ,Lublin,1,Nieprawidlowe zachowanie sie wobec pieszego.
1789,Kobieta   ,Katowice,3,Nieprawidlowe zachowanie sie wobec pieszego.
1790,Kobieta   ,Bydgoszcz,11,Nieprawidlowe wyprzedzanie.
1791,Mezczyzna ,Katowice,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1792,Kobieta   ,Rzeszów,4,Nieudzielenie pierwszenstwa przejazdu.
1793,Kobieta   ,Wroclaw,7,Nieudzielenie pierwszenstwa przejazdu.
1794,Kobieta   ,Lódz,9,Nieprawidlowe wyprzedzanie.
1795,Mezczyzna ,Bialystok,9,Nieudzielenie pierwszenstwa przejazdu.
1796,Mezczyzna ,Bydgoszcz,12,Jazda po niewlasciwej stronie drogi.
1797,Mezczyzna ,Bydgoszcz,5,Nieprawidlowe wyprzedzanie.
1798,Mezczyzna ,Bialystok,4,Nieprawidlowe zachowanie sie wobec pieszego.
1799,Mezczyzna ,Bialystok,7,Jazda po niewlasciwej stronie drogi.
1800,Kobieta   ,Lublin,3,Jazda po niewlasciwej stronie drogi.
1801,Kobieta   ,Opole,6,Nieudzielenie pierwszenstwa przejazdu.
1802,Kobieta   ,Lódz,12,Niedostosowanie predkosci do warunków na drodze.
1803,Kobieta   ,Bydgoszcz,11,Nieudzielenie pierwszenstwa przejazdu.
1804,Kobieta   ,Kielce,1,Nieprawidlowe zachowanie sie wobec pieszego.
1805,Kobieta   ,Rzeszów,5,Nieprawidlowe zachowanie sie wobec pieszego.
1806,Kobieta   ,Rzeszów,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1807,Mezczyzna ,Bydgoszcz,1,Jazda po niewlasciwej stronie drogi.
1808,Kobieta   ,Szczecin,5,Nieprawidlowe wyprzedzanie.
1809,Mezczyzna ,Szczecin,5,Nieudzielenie pierwszenstwa przejazdu.
1810,Mezczyzna ,Kielce,7,Nieprawidlowe wyprzedzanie.
1811,Mezczyzna ,Bialystok,5,Jazda po niewlasciwej stronie drogi.
1812,Mezczyzna ,Gorzów Wielkopolski,1,Niedostosowanie predkosci do warunków na drodze.
1813,Mezczyzna ,Kielce,2,Jazda po niewlasciwej stronie drogi.
1814,Mezczyzna ,Wroclaw,1,Jazda po niewlasciwej stronie drogi.
1815,Mezczyzna ,Gorzów Wielkopolski,11,Niedostosowanie predkosci do warunków na drodze.
1816,Mezczyzna ,Torun,6,Nieprawidlowe zachowanie sie wobec pieszego.
1817,Mezczyzna ,Lublin,5,Nieprawidlowe zachowanie sie wobec pieszego.
1818,Kobieta   ,Kielce,5,Nieprawidlowe wyprzedzanie.
1819,Kobieta   ,Opole,3,Jazda po niewlasciwej stronie drogi.
1820,Kobieta   ,Gorzów Wielkopolski,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1821,Mezczyzna ,Poznan,6,Nieudzielenie pierwszenstwa przejazdu.
1822,Kobieta   ,Torun,4,Nieudzielenie pierwszenstwa przejazdu.
1823,Mezczyzna ,Bialystok,7,Nieudzielenie pierwszenstwa przejazdu.
1824,Mezczyzna ,Bialystok,6,Jazda po niewlasciwej stronie drogi.
1825,Kobieta   ,Szczecin,6,Nieprawidlowe zachowanie sie wobec pieszego.
1826,Kobieta   ,Gdansk,9,Jazda po niewlasciwej stronie drogi.
1827,Kobieta   ,Olsztyn,3,Jazda po niewlasciwej stronie drogi.
1828,Kobieta   ,Warszawa,5,Niedostosowanie predkosci do warunków na drodze.
1829,Mezczyzna ,Gorzów Wielkopolski,1,Niedostosowanie predkosci do warunków na drodze.
1830,Kobieta   ,Bialystok,6,Nieprawidlowe wyprzedzanie.
1831,Kobieta   ,Rzeszów,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1832,Kobieta   ,Gdansk,8,Nieprawidlowe wyprzedzanie.
1833,Kobieta   ,Gdansk,7,Nieprawidlowe zachowanie sie wobec pieszego.
1834,Kobieta   ,Gorzów Wielkopolski,6,Nieudzielenie pierwszenstwa przejazdu.
1835,Kobieta   ,Kielce,10,Niedostosowanie predkosci do warunków na drodze.
1836,Mezczyzna ,Torun,9,Jazda po niewlasciwej stronie drogi.
1837,Kobieta   ,Lublin,12,Niedostosowanie predkosci do warunków na drodze.
1838,Kobieta   ,Katowice,10,Nieprawidlowe wyprzedzanie.
1839,Mezczyzna ,Opole,3,Niedostosowanie predkosci do warunków na drodze.
1840,Kobieta   ,Bydgoszcz,3,Nieprawidlowe wyprzedzanie.
1841,Kobieta   ,Gdansk,7,Nieudzielenie pierwszenstwa przejazdu.
1842,Kobieta   ,Poznan,6,Nieprawidlowe zachowanie sie wobec pieszego.
1843,Mezczyzna ,Lódz,4,Nieprawidlowe zachowanie sie wobec pieszego.
1844,Kobieta   ,Gorzów Wielkopolski,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1845,Mezczyzna ,Szczecin,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1846,Kobieta   ,Olsztyn,2,Nieprawidlowe zachowanie sie wobec pieszego.
1847,Mezczyzna ,Warszawa,3,Nieprawidlowe wyprzedzanie.
1848,Mezczyzna ,Gdansk,12,Niedostosowanie predkosci do warunków na drodze.
1849,Kobieta   ,Bydgoszcz,9,Niedostosowanie predkosci do warunków na drodze.
1850,Mezczyzna ,Wroclaw,11,Niedostosowanie predkosci do warunków na drodze.
1851,Kobieta   ,Rzeszów,2,Jazda po niewlasciwej stronie drogi.
1852,Kobieta   ,Lublin,12,Nieprawidlowe wyprzedzanie.
1853,Mezczyzna ,Lódz,5,Jazda po niewlasciwej stronie drogi.
1854,Kobieta   ,Gorzów Wielkopolski,1,Niedostosowanie predkosci do warunków na drodze.
1855,Kobieta   ,Gorzów Wielkopolski,11,Nieprawidlowe wyprzedzanie.
1856,Mezczyzna ,Gorzów Wielkopolski,12,Nieprawidlowe zachowanie sie wobec pieszego.
1857,Kobieta   ,Bialystok,9,Jazda po niewlasciwej stronie drogi.
1858,Kobieta   ,Opole,5,Nieprawidlowe zachowanie sie wobec pieszego.
1859,Mezczyzna ,Opole,7,Nieprawidlowe zachowanie sie wobec pieszego.
1860,Kobieta   ,Gdansk,10,Nieprawidlowe zachowanie sie wobec pieszego.
1861,Mezczyzna ,Kielce,8,Nieprawidlowe wyprzedzanie.
1862,Kobieta   ,Rzeszów,3,Nieprawidlowe wyprzedzanie.
1863,Kobieta   ,Wroclaw,8,Niedostosowanie predkosci do warunków na drodze.
1864,Kobieta   ,Torun,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1865,Mezczyzna ,Katowice,11,Nieprawidlowe wyprzedzanie.
1866,Kobieta   ,Katowice,8,Niedostosowanie predkosci do warunków na drodze.
1867,Mezczyzna ,Olsztyn,11,Niedostosowanie predkosci do warunków na drodze.
1868,Kobieta   ,Kielce,3,Nieudzielenie pierwszenstwa przejazdu.
1869,Kobieta   ,Lublin,6,Nieprawidlowe zachowanie sie wobec pieszego.
1870,Kobieta   ,Opole,4,Nieudzielenie pierwszenstwa przejazdu.
1871,Kobieta   ,Rzeszów,8,Nieprawidlowe wyprzedzanie.
1872,Mezczyzna ,Szczecin,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1873,Mezczyzna ,Szczecin,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1874,Mezczyzna ,Rzeszów,7,Jazda po niewlasciwej stronie drogi.
1875,Mezczyzna ,Lublin,11,Nieprawidlowe wyprzedzanie.
1876,Kobieta   ,Bialystok,12,Nieprawidlowe zachowanie sie wobec pieszego.
1877,Mezczyzna ,Kielce,11,Niedostosowanie predkosci do warunków na drodze.
1878,Mezczyzna ,Bydgoszcz,7,Nieprawidlowe wyprzedzanie.
1879,Mezczyzna ,Bialystok,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1880,Kobieta   ,Lublin,1,Nieudzielenie pierwszenstwa przejazdu.
1881,Kobieta   ,Torun,8,Nieudzielenie pierwszenstwa przejazdu.
1882,Mezczyzna ,Poznan,12,Nieprawidlowe wyprzedzanie.
1883,Mezczyzna ,Gdansk,3,Nieprawidlowe zachowanie sie wobec pieszego.
1884,Mezczyzna ,Wroclaw,12,Jazda po niewlasciwej stronie drogi.
1885,Mezczyzna ,Olsztyn,8,Nieudzielenie pierwszenstwa przejazdu.
1886,Mezczyzna ,Warszawa,11,Nieudzielenie pierwszenstwa przejazdu.
1887,Mezczyzna ,Gdansk,4,Jazda po niewlasciwej stronie drogi.
1888,Mezczyzna ,Torun,11,Jazda po niewlasciwej stronie drogi.
1889,Mezczyzna ,Bialystok,12,Nieudzielenie pierwszenstwa przejazdu.
1890,Kobieta   ,Lublin,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1891,Kobieta   ,Lublin,7,Niedostosowanie predkosci do warunków na drodze.
1892,Kobieta   ,Olsztyn,10,Nieprawidlowe wyprzedzanie.
1893,Mezczyzna ,Wroclaw,6,Jazda po niewlasciwej stronie drogi.
1894,Mezczyzna ,Opole,12,Nieprawidlowe zachowanie sie wobec pieszego.
1895,Mezczyzna ,Olsztyn,10,Nieprawidlowe wyprzedzanie.
1896,Mezczyzna ,Lublin,10,Niedostosowanie predkosci do warunków na drodze.
1897,Kobieta   ,Bialystok,2,Nieprawidlowe wyprzedzanie.
1898,Kobieta   ,Opole,5,Nieprawidlowe wyprzedzanie.
1899,Mezczyzna ,Lublin,9,Jazda po niewlasciwej stronie drogi.
1900,Mezczyzna ,Bydgoszcz,9,Nieprawidlowe wyprzedzanie.
1901,Mezczyzna ,Bialystok,7,Nieudzielenie pierwszenstwa przejazdu.
1902,Kobieta   ,Gdansk,8,Nieprawidlowe wyprzedzanie.
1903,Mezczyzna ,Lódz,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1904,Mezczyzna ,Gorzów Wielkopolski,8,Nieprawidlowe wyprzedzanie.
1905,Kobieta   ,Torun,4,Nieudzielenie pierwszenstwa przejazdu.
1906,Kobieta   ,Bydgoszcz,8,Jazda po niewlasciwej stronie drogi.
1907,Kobieta   ,Warszawa,1,Jazda po niewlasciwej stronie drogi.
1908,Mezczyzna ,Szczecin,8,Jazda po niewlasciwej stronie drogi.
1909,Mezczyzna ,Torun,1,Jazda po niewlasciwej stronie drogi.
1910,Mezczyzna ,Olsztyn,11,Jazda po niewlasciwej stronie drogi.
1911,Mezczyzna ,Wroclaw,8,Nieprawidlowe zachowanie sie wobec pieszego.
1912,Kobieta   ,Szczecin,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1913,Mezczyzna ,Lódz,2,Nieprawidlowe zachowanie sie wobec pieszego.
1914,Kobieta   ,Gdansk,3,Niedostosowanie predkosci do warunków na drodze.
1915,Kobieta   ,Gdansk,1,Nieprawidlowe wyprzedzanie.
1916,Kobieta   ,Szczecin,12,Nieudzielenie pierwszenstwa przejazdu.
1917,Mezczyzna ,Rzeszów,9,Nieudzielenie pierwszenstwa przejazdu.
1918,Kobieta   ,Katowice,5,Jazda po niewlasciwej stronie drogi.
1919,Kobieta   ,Szczecin,4,Nieudzielenie pierwszenstwa przejazdu.
1920,Mezczyzna ,Bydgoszcz,9,Nieudzielenie pierwszenstwa przejazdu.
1921,Kobieta   ,Wroclaw,7,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1922,Mezczyzna ,Bialystok,8,Nieprawidlowe zachowanie sie wobec pieszego.
1923,Mezczyzna ,Olsztyn,6,Niedostosowanie predkosci do warunków na drodze.
1924,Kobieta   ,Wroclaw,10,Jazda po niewlasciwej stronie drogi.
1925,Kobieta   ,Gorzów Wielkopolski,5,Nieudzielenie pierwszenstwa przejazdu.
1926,Mezczyzna ,Gorzów Wielkopolski,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1927,Kobieta   ,Opole,5,Nieudzielenie pierwszenstwa przejazdu.
1928,Mezczyzna ,Torun,2,Niedostosowanie predkosci do warunków na drodze.
1929,Kobieta   ,Torun,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1930,Kobieta   ,Poznan,11,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1931,Mezczyzna ,Gorzów Wielkopolski,7,Nieprawidlowe wyprzedzanie.
1932,Kobieta   ,Warszawa,5,Nieudzielenie pierwszenstwa przejazdu.
1933,Mezczyzna ,Bydgoszcz,11,Nieudzielenie pierwszenstwa przejazdu.
1934,Mezczyzna ,Olsztyn,1,Nieudzielenie pierwszenstwa przejazdu.
1935,Kobieta   ,Rzeszów,1,Nieprawidlowe wyprzedzanie.
1936,Kobieta   ,Torun,11,Nieprawidlowe wyprzedzanie.
1937,Mezczyzna ,Lublin,8,Nieprawidlowe wyprzedzanie.
1938,Mezczyzna ,Gorzów Wielkopolski,5,Nieprawidlowe wyprzedzanie.
1939,Kobieta   ,Olsztyn,4,Jazda po niewlasciwej stronie drogi.
1940,Kobieta   ,Opole,2,Nieprawidlowe wyprzedzanie.
1941,Kobieta   ,Kielce,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1942,Kobieta   ,Opole,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1943,Mezczyzna ,Szczecin,6,Nieprawidlowe wyprzedzanie.
1944,Mezczyzna ,Szczecin,12,Nieprawidlowe wyprzedzanie.
1945,Kobieta   ,Lódz,6,Jazda po niewlasciwej stronie drogi.
1946,Mezczyzna ,Olsztyn,8,Nieudzielenie pierwszenstwa przejazdu.
1947,Kobieta   ,Lublin,3,Nieprawidlowe wyprzedzanie.
1948,Mezczyzna ,Gorzów Wielkopolski,4,Niedostosowanie predkosci do warunków na drodze.
1949,Mezczyzna ,Lublin,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1950,Mezczyzna ,Wroclaw,9,Jazda po niewlasciwej stronie drogi.
1951,Mezczyzna ,Lublin,1,Nieprawidlowe zachowanie sie wobec pieszego.
1952,Mezczyzna ,Katowice,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1953,Kobieta   ,Katowice,6,Nieudzielenie pierwszenstwa przejazdu.
1954,Mezczyzna ,Lódz,8,Nieprawidlowe zachowanie sie wobec pieszego.
1955,Kobieta   ,Bialystok,1,Nieprawidlowe wyprzedzanie.
1956,Mezczyzna ,Bydgoszcz,1,Jazda po niewlasciwej stronie drogi.
1957,Mezczyzna ,Lódz,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1958,Kobieta   ,Lódz,7,Nieprawidlowe wyprzedzanie.
1959,Mezczyzna ,Rzeszów,11,Niedostosowanie predkosci do warunków na drodze.
1960,Mezczyzna ,Katowice,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1961,Mezczyzna ,Katowice,7,Jazda po niewlasciwej stronie drogi.
1962,Mezczyzna ,Lódz,9,Jazda po niewlasciwej stronie drogi.
1963,Kobieta   ,Poznan,5,Nieudzielenie pierwszenstwa przejazdu.
1964,Kobieta   ,Bydgoszcz,8,Niedostosowanie predkosci do warunków na drodze.
1965,Kobieta   ,Szczecin,8,Nieprawidlowe wyprzedzanie.
1966,Kobieta   ,Gorzów Wielkopolski,8,Nieprawidlowe wyprzedzanie.
1967,Kobieta   ,Gorzów Wielkopolski,2,Niedostosowanie predkosci do warunków na drodze.
1968,Mezczyzna ,Warszawa,8,Nieudzielenie pierwszenstwa przejazdu.
1969,Kobieta   ,Wroclaw,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1970,Kobieta   ,Wroclaw,5,Niedostosowanie predkosci do warunków na drodze.
1971,Mezczyzna ,Wroclaw,9,Nieprawidlowe zachowanie sie wobec pieszego.
